cod_articulo,precio,descripcion,descripcion_adic,escala_1,escala_2,cod_unidad_medida,cod_barra,usa_escala,cta_compras,lleva_partida,lleva_serie,alicuota_iva,cta_ventas,cod_proveedor,sinonimo,alicuota_iva_co,porc_comision_ventas,porc_utilidad,stk_maximo,stk_minimo,punto_pedido,equivalencia,unidad_medida_compra
404197,"0.00","TUBO C/ X 12 LAPICES DE COLORES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404206,"0.00","CEPILLO NEUMA DESEN OVAL EXPERT AMATISTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404207,"0.00","CEPILLO NEUMAT DESEN XXL EXPERT AMATISTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404208,"0.00","CEPILLO TERMICO BRUSH EXPERT AMATISTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404210,"0.00","PEINE EXPERT AMATISTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404213,"0.00","DISPENSER C/CANILLA Y BASE S/E COL SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404214,"0.00","CEPILLO ARAÑA EXPERT AMATISTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404230,"0.00","BOTELLA PINGÜINITO OLIE CELESTE 300ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404231,"0.00","BOTELLA MONITO ROLIE ROSA 300ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404234,"0.00","BOTELLA MONITO ROLIE CELESTE 300ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404241,"0.00","MOLDE P/RAVIOLON C/PALO+RECETA ROSA FLAM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404253,"0.00","MATE C/ MANGO NEO GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404254,"2999.00","SET MANTEQUERA + UNTAD DE REGAL S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404259,"0.00","TAZA TRENTO BOSQUE PROFUNDO 360ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404263,"2499.00","COMEDERO OREJAS DE GATO VERDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404284,"0.00","PLATO TOSTITO X 2 VERDE SUCULENTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404286,"0.00","PALILLERO GLAM AUTUMN ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404290,"0.00","PANERA/FRUTERA ESPELTA GLAM AUTUMN CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404291,"0.00","CUCHARITAS X 4 GLAM AUTUMN CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404292,"0.00","CUCHARITAS X 4 GLAM AUTUMN ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404293,"0.00","CUCHARITAS X 4 GLAM AUTUMN CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404294,"0.00","PORTA BOLSA DE RESIDUOS COLECC 2022 S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404303,"0.00","AURICULARES IN-EAR BLUETOOTH NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404307,"0.00","AFEITADORA INALAMBRICA 3 EN 1","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404308,"2299.00","ESPONJA EXFOLIANTE X 1 HONA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404309,"0.00","VASO GLAM AUTUMN CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404310,"0.00","VASO GLAM AUTUMN CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404311,"0.00","VASO GLAM AUTUMN ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404312,"0.00","PLATO PLAYO GLAM AUTUMN CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404313,"0.00","PLATO PLAYO GLAM AUTUMN CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404314,"0.00","PLATO PLAYO GLAM AUTUMN ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404315,"0.00","BOWL/ENSALADERA GLAM AUTUMN CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404316,"0.00","BOWL/ENSALADERA GLAM AUTUMN CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404317,"0.00","BOWL/ENSALADERA GLAM AUTUMN ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404324,"0.00","JARRO GLAM AUTUMN CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404325,"0.00","JARRO GLAM AUTUMN CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404326,"0.00","JARRO GLAM AUTUMN ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404327,"0.00","COMPOTERA GLAM AUTUMN 500ML CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404328,"0.00","COMPOTERA GLAM AUTUMN 500 ML CARPE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404329,"0.00","COMPOTERA GLAM AUTUMN 500ML ROBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404330,"0.00","ORGANIZADOR DE BACHA SAMU COLEC 2022 S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404333,"0.00","LUNCHERA VIOLETTA TOYS COSMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404337,"0.00","SET CUCHAR+COLADOR DINO COLECC 2022 S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404358,"0.00","COMPOTERAS X6 STAR CUISINE CALACATTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404376,"0.00","ESPONJA ANATOMICA SOFT S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404389,"0.00","UTENSILIO X 2 P/ENSALADA COLECC 2022 S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404402,"0.00","CUCHARITAS X4 FRANCIS COL2022 ROSA FLAME","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404415,"0.00","PRECINTOS REUTIL. CIERRA BOLSA X6 HASNA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404416,"0.00","PRECINT REUTIL CIERRA BOLSA X6 HASNA BYN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404419,"0.00","BANDEJA REC STAR CUISINE CALACATTA CERAM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404420,"0.00","BANDEJA OND STAR CUISINE CALACATTA CERAM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404429,"0.00","PAÑO ABSORBENTE P/MUEBLE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404430,"0.00","PAÑO ABSORBENTE P/COCINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404431,"0.00","PAÑO ABSORBENTE P/BAÑO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404432,"0.00","CUBETERAS X1 CUORE S/E COLOR SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404433,"2999.00","SEPARADOR/ORGANIZ MULTIUSO SEBA NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404434,"2999.00","SEPARADOR/ORGANIZ MULTIUSO SEBA GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404435,"0.00","ESPECIERO ACRILICO SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404455,"0.00","PORTA CELULAR/TABLE MAKE BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404523,"0.00","REGLA FLEXIBLE GREEN 30 CM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404528,"0.00","LAPICERA GEL DE ANIMALITO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404532,"0.00","ESPONJA LITTLE S/E COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404538,"0.00","CONT. CON ESCURRIDOR DE ALIMENTOS GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404539,"0.00","ESCUDEDO TAM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404541,"1599.00","SET X 3 ORG/ENROLLA CABLE S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404544,"0.00","TARRO DIAMANTE TRASL. C/TAPA NEG 370ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404546,"0.00","TARRO DIAMANTE TRASL. C/TAPA BL 370ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404548,"0.00","TAZA COSMO VIOLETTA TOYS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404559,"8999.00","BRUMA RITUAL RELAJACION BIENESTAR 150ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404560,"8999.00","BRUMA RITUAL DE ENERGIA BIENESTAR 150ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404574,"0.00","CHOPP MALTA 500 CC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404581,"0.00","COOKING BOWL X5 VIENA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404592,"0.00","LATA CORAZON LIBERTY S/ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404608,"0.00","TARRO NOAH 750 ML COLOR ROSA SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404609,"0.00","TARRO NOAH 750 ML COLOR VERDE SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404610,"0.00","TARRO NOAH 750 ML COLOR TURQUESA SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404611,"0.00","TARRO NOAH 750 ML COLOR SALMON SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404613,"2499.00","COMEDERO PEZ S/E COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404663,"1999.00","CUCHARITAS X 4 FRANCIS COLOR BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404664,"4999.00","MOLDE P/PAPAS CARITA X 6 COLOR S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404665,"4999.00","MOLDE PATITA X 6 COLOR S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404675,"0.00","ORGANIZADOR DE ZAPATOS NGO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404676,"0.00","ORGANIZADOR DE ZAPATOS GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404677,"0.00","DOSIFICADOR C/VALV HERENCIA NGO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404679,"0.00","ÑOQUERA ALUMINIO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404682,"0.00","BOTELLA VIOLETTA TOYS TONA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404683,"2999.00","BOTELLA VIOLETTA TOYS BUBU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404688,"0.00","SET X4 VASOS ALTOS FEYSA 420ML LILA (S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404689,"0.00","SETX4 VASOS ALTOS FEYSA 420ML VERDE (S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404690,"0.00","SET X4 VASOS ALTOS FEYSA 420ML ROJO (S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404708,"0.00","SACAPUNTA COOKIES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404712,"0.00","SERVILLETERO DE PLASTICO ROMA COL BCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404717,"0.00","CRAYONES X12 FULL COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404718,"0.00","MOLDE P/HAMBURGUESA S/E MEAT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404722,"0.00","BOLSA LIBERTY DANA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404724,"0.00","MOLDE MUFFIN X12 STAR CUISINE CELES SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404740,"0.00","PORTA SACHET DELTA S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404774,"0.00","BOTELLA FASTER 500 ML VERDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404784,"0.00","BOLSO LIBERTY MATERO EMMA ROSA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404785,"0.00","MATE DIAMOND ROSA FLAMENCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404788,"0.00","CUBETERA / BOMBONERA LOVE S/ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404804,"0.00","PLATO AUTITO STAR CUISINE BL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404808,"0.00","PLATO ELEFANTE STAR CUISINE BL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404812,"0.00","ORGANIZADOR STAR HOME KALA VISON","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404824,"0.00","TOALLA IBIZA BLA 420GR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404830,"0.00","COLAPASTA PENAPIS OVAL COL 2022 S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404833,"0.00","SET X 4 CUCHARAS MEDIDORAS FUSION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404846,"0.00","JARRA CON TAPA 2L LIMA SUTIL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404850,"0.00","IMAN ROMPECABEZAS SISTEMA MUSCULAR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404880,"0.00","PORTA CUCHILLAS/UTENSILIOS STAR CUISINE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404897,"0.00","CUCHILLA 7,5 CHEF STAR CUISINE STONE G","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404899,"0.00","BOLSO TERMICO ADI MODELO TIPO TOTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404917,"0.00","LONA LILI","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404919,"0.00","CONTENEDOR C/TAPA Y TRABA LIMA SUTIL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404944,"0.00","LUNCHERA VIOLETTA TOYS TOTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404950,"0.00","TARRO DIAMANTE TRASL. C/TAPA 370ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404960,"0.00","CONTENEDOR / VERTEDOR KHAN SALMON (S)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404962,"0.00","CONTENEDOR/VERTEDOR KHAN LIMA SUTIL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404963,"0.00","CONTENEDOR / VERTEDOR KHAN ROSA FLAMENCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404966,"0.00","CANASTO ORGANIZ GDE C/TAPA X2 LIMA SUTIL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404974,"0.00","SET X2 CUCHARA CIERRA BOLSA S/ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404978,"0.00","DISPENSER REDONDO LINEA ECO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404979,"0.00","ORGANIZADOR REDONDO LINEA ECO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404980,"0.00","CONTENEDOR MULTIUSO LINEA ECO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404993,"0.00","PLATO PLAYO CHICO GLAM AUTUMN CINAMOMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
404995,"0.00","PLATO PLAYO CHICO GLAM AUTUMN GREEN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405002,"0.00","BOTELLA VIOLETTA TOYS TOTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405029,"0.00","LIMA C/QUITA CUTICULAS CUT SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405030,"0.00","CRAYON CARITAS QUE HABLAN SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405035,"0.00","PORTACEPILLO VIOLETTA TOYS TOTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405037,"0.00","SALERO DE VIDRIO C/TAPA VAQUITA 60ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405038,"0.00","ACEITERA/VINAGRERA C/PICO VIDRIO 250ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405068,"0.00","GORRA DE BAÑO TRANSLUCIDA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405069,"2599.00","UTENSILIOS X 2 P/ENSALADA NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405070,"2599.00","UTENSILIOS X 2 P/ENSALADA BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405071,"2599.00","UTENSILIOS X 2 P/ENSALADA GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405072,"4999.00","ENSALADERA TRENTO COL NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405073,"4999.00","ENSALADERA TRENTO COL BLANCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405074,"4999.00","ENSALADERA TRENTO COL GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405075,"0.00","BOWL VINTAGE 950 ML VERDE SUCULENTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405099,"45999.00","MOCHILA ATLAS ESCAPE LLAMAS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405100,"45999.00","MOCHILA ATLAS ESCAPE DINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405103,"19999.00","LUNCHERA ATLAS ESCAPE LLAMAS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405105,"19999.00","LUNCHERA ATLAS ESCAPE DINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405106,"0.00","CARTUCHERA ATLAS ESCAPE FUCSIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405117,"0.00","VASO LINE VERDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405132,"0.00","VASO STAR C/TAPA Y FAJA VERDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405133,"0.00","VASO STAR C/TAPA Y FAJA LILA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405134,"0.00","VASO STAR C/TAPA Y FAJA CREMA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
405138,"0.00","VASO STAR C/TAPA Y FAJA ROSA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
