orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
18,"B0000700046035",1,"1/101612-5",1,7649.99000000000,6322.3100,21.00,"0.00",7649.99,7649.99," ",604081137
18,"B0000700046035",2,"1/43235-0",1,15299.99000000000,12644.6200,21.00,"0.00",15299.99,15299.99," ",604081137
18,"B0000700046035",3,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604081137
18,"B0000700046035",4,"0/9-0",1,7206.51000000000,5955.7900,21.00,"0.00",7206.51,7206.51," ",604081137
19,"B0000700046036",1,"1/100025-4",2,6439.99000000000,5322.3100,21.00,"0.00",6439.99,12879.98," ",604176470
19,"B0000700046036",2,"1/101649-4",2,5249.99000000000,4338.8300,21.00,"0.00",5249.99,10499.98," ",604176470
19,"B0000700046036",3,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604176470
19,"B0000700046036",4,"0/9-0",1,7206.51000000000,5955.7900,21.00,"0.00",7206.51,7206.51," ",604176470
20,"B0000700046037",1,"1/24200-1",1,8999.99000000000,7438.0100,21.00,"0.00",8999.99,8999.99," ",604219385
20,"B0000700046037",2,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604219385
20,"B0000700046037",3,"0/9-0",1,9844.85000000000,8136.2400,21.00,"0.00",9844.85,9844.85," ",604219385
21,"B0000700046038",1,"1/100193-9",1,12749.99000000000,10537.1800,21.00,"0.00",12749.99,12749.99," ",604257289
21,"B0000700046038",2,"1/101055-7",1,13999.99000000000,11570.2400,21.00,"0.00",13999.99,13999.99," ",604257289
21,"B0000700046038",3,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604257289
21,"B0000700046038",4,"0/9-0",1,7206.51000000000,5955.7900,21.00,"0.00",7206.51,7206.51," ",604257289
22,"B0000700046039",1,"1/100441-9",1,5599.99000000000,4628.0900,21.00,"0.00",5599.99,5599.99," ",604337959
22,"B0000700046039",2,"1/100572-3",1,3499.99000000000,2892.5500,21.00,"0.00",3499.99,3499.99," ",604337959
22,"B0000700046039",3,"1/100691-9",1,8999.99000000000,7438.0100,21.00,"0.00",8999.99,8999.99," ",604337959
22,"B0000700046039",4,"1/101427-3",1,7989.99000000000,6603.3000,21.00,"0.00",7989.99,7989.99," ",604337959
22,"B0000700046039",5,"1/101511-4",1,7649.99000000000,6322.3100,21.00,"0.00",7649.99,7649.99," ",604337959
22,"B0000700046039",6,"1/101536-4",1,12749.99000000000,10537.1800,21.00,"0.00",12749.99,12749.99," ",604337959
22,"B0000700046039",7,"5/203918-0",1,18274.99000000000,15103.3000,21.00,"0.00",18274.99,18274.99," ",604337959
22,"B0000700046039",8,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604337959
22,"B0000700046039",9,"0/9-0",1,-0.01000000000,-0.0100,21.00,"0.00",-0.01,-0.01," ",604337959
23,"B0000700046040",1,"1/101541-8",1,5759.99000000000,4760.3200,21.00,"0.00",5759.99,5759.99," ",604454537
23,"B0000700046040",2,"1/101542-0",1,5759.99000000000,4760.3200,21.00,"0.00",5759.99,5759.99," ",604454537
23,"B0000700046040",3,"1/24677-4",1,3779.99000000000,3123.9600,21.00,"0.00",3779.99,3779.99," ",604454537
23,"B0000700046040",4,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604454537
23,"B0000700046040",5,"0/9-0",1,9844.85000000000,8136.2400,21.00,"0.00",9844.85,9844.85," ",604454537
24,"B0000700046041",1,"1/101496-2",1,19549.99000000000,16157.0200,21.00,"0.00",19549.99,19549.99," ",604469433
24,"B0000700046041",2,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604469433
24,"B0000700046041",3,"0/9-0",1,7323.78000000000,6052.7100,21.00,"0.00",7323.78,7323.78," ",604469433
25,"B0000700046042",1,"1/101405-0",1,6999.99000000000,5785.1200,21.00,"0.00",6999.99,6999.99," ",604601709
25,"B0000700046042",2,"1/101595-8",1,6999.99000000000,5785.1200,21.00,"0.00",6999.99,6999.99," ",604601709
25,"B0000700046042",3,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604601709
25,"B0000700046042",4,"0/9-0",1,-0.01000000000,-0.0100,21.00,"0.00",-0.01,-0.01," ",604601709
26,"B0000700046043",1,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",604683458
26,"B0000700046043",2,"0/995386-4",1,24649.99000000000,20371.8900,21.00,"0.00",24649.99,24649.99," ",604683458
26,"B0000700046043",3,"0/9-0",1,-0.01000000000,-0.0100,21.00,"0.00",-0.01,-0.01," ",604683458
27,"B0000700046044",1,"1/101405-0",1,6999.99000000000,5785.1200,21.00,"0.00",6999.99,6999.99," ",609609422
27,"B0000700046044",2,"1/101541-8",1,6399.99000000000,5289.2500,21.00,"0.00",6399.99,6399.99," ",609609422
27,"B0000700046044",3,"1/101542-0",1,6399.99000000000,5289.2500,21.00,"0.00",6399.99,6399.99," ",609609422
27,"B0000700046044",4,"1/101595-8",1,6999.99000000000,5785.1200,21.00,"0.00",6999.99,6999.99," ",609609422
27,"B0000700046044",5,"4/800056-0",1,0.01000000000,0.0100,21.00,"0.00",0.01,0.01," ",609609422
27,"B0000700046044",6,"0/9-0",1,-0.01000000000,-0.0100,21.00,"0.00",-0.01,-0.01," ",609609422
